artistID,objQID,objLabel,objDesc
1076,Q187760,new wave,music genre that encompasses pop-oriented styles from the late 1970s through the 1980s
1076,Q885561,blue-eyed soul,derogatory term sometimes used for soul music performed by White artists
6249,Q11366,alternative rock,subgenre of rock music
6249,Q83270,hard rock,"genre of rock music often characterized by chordal guitar riffs accompanied by root notes on the bass guitar and ""big"" drums"
2737,Q38848,heavy metal,"genre of rock music characterized by slack-tuned instruments, and unconventional changes of tonality (key) and time signature (metre)"
12232,Q9794,reggae,music genre that originated in Jamaica in the late 1960s
9347,Q83270,hard rock,"genre of rock music often characterized by chordal guitar riffs accompanied by root notes on the bass guitar and ""big"" drums"
9347,Q193355,blues rock,music genre combining elements of blues and rock
2029,Q9794,reggae,music genre that originated in Jamaica in the late 1960s
2029,Q37073,pop music,genre of popular music
2029,Q54365,ska,music genre from Jamaica in the 1950s
2029,Q187760,new wave,music genre that encompasses pop-oriented styles from the late 1970s through the 1980s
2029,Q209498,2 tone,British popular music of the late 1970s and early 1980s
2029,Q1298934,synth-pop,music genre in which the synthesizer is a key instrument
2778,Q1076092,technical death metal,sub-genre of death metal
2778,Q2265866,brutal death metal,subgenre of death metal
13319,Q8341,jazz,musical style and genre
13319,Q837389,Latin jazz,genre of jazz with Latin American rhythms
11765,Q9778,electronic music,"music that mainly employs electronic musical instruments, digital instruments and circuitry-based music technology"
11765,Q205560,trip hop,genre of electronic music
11765,Q212688,dub music,music genre originating from Jamaica
11765,Q338450,tango,Argentinian-Uruguayan partner dance
11765,Q1136331,nu jazz,fusion of electronic and jazz music
11765,Q105637110,jazz house,subgenre of house music
13971,Q10922,hardcore punk,aggressive and fast subgenre of punk rock
13971,Q542703,melodic hardcore,subgenre of hardcore punk
12079,Q574651,anti-folk,music genre that seeks to subvert the earnestness of politically charged 1960s folk music
11200,Q1931555,microhouse,"house music genre, associated with microsampling techniques"
15277,Q170611,techno,genre of electronic dance music
15277,Q1055871,Japanese rock,music genre
1829,Q11401,hip-hop,rhythmic music accompanied by rhyming speech
993,Q187760,new wave,music genre that encompasses pop-oriented styles from the late 1970s through the 1980s
52,Q9778,electronic music,"music that mainly employs electronic musical instruments, digital instruments and circuitry-based music technology"
52,Q205560,trip hop,genre of electronic music
834,Q20378,alternative metal,music subgenre of heavy metal and alternative rock
834,Q241662,groove metal,subgenre of heavy metal
9094,Q131578,J-pop,Japanese popular music genre
9955,Q1899347,post-punk revival,genre of indie rock music
1914,Q83270,hard rock,"genre of rock music often characterized by chordal guitar riffs accompanied by root notes on the bass guitar and ""big"" drums"
1914,Q188539,glam metal,genre of heavy metal music
1914,Q485395,gothic rock,musical subgenre of post-punk and alternative rock
1914,Q1785028,sleaze rock,subgenre of rock music
15062,Q484344,progressive metal,genre of heavy metal music
3454,Q485395,gothic rock,musical subgenre of post-punk and alternative rock
3400,Q11366,alternative rock,subgenre of rock music
181,Q178145,gothic metal,genre of heavy metal music
181,Q186170,doom metal,subgenre of heavy metal music
181,Q2089511,death-doom,genre of heavy metal music
13967,Q487914,pop-punk,rock music fusion genre that combines elements of punk rock with power pop or pop
2814,Q183504,indie rock,"genre of rock music, subgenre of alternative rock"
15369,Q37073,pop music,genre of popular music
9423,Q193355,blues rock,music genre combining elements of blues and rock
9423,Q206159,psychedelic rock,genre of rock music
11854,Q183862,metalcore,fusion genre of heavy metal and hardcore punk
2526,Q11366,alternative rock,subgenre of rock music
2526,Q484641,pop rock,music genre
1534,Q11366,alternative rock,subgenre of rock music
1534,Q11399,rock music,popular music genre
1534,Q83270,hard rock,"genre of rock music often characterized by chordal guitar riffs accompanied by root notes on the bass guitar and ""big"" drums"
1534,Q485395,gothic rock,musical subgenre of post-punk and alternative rock
1534,Q598929,post-punk,music genre
1534,Q3840596,dark wave,music genre
5662,Q11366,alternative rock,subgenre of rock music
7434,Q200092,horror film,film genre
7434,Q224700,comedy horror,fiction genre that blends elements of horror and comedy
7434,Q471839,science fiction film,film genre
7434,Q842256,musical film,film genre
7434,Q2439025,erotic thriller,thriller subgenre
7434,Q20442589,LGBT-related film,"film genre dealing with homosexuality, bisexuality, trans, or related topics"
5297,Q49451,progressive rock,genre of rock music
1461,Q37073,pop music,genre of popular music
15767,Q37073,pop music,genre of popular music
16097,Q9794,reggae,music genre that originated in Jamaica in the late 1960s
17945,Q483251,death metal,extreme subgenre of heavy metal music
8429,Q11399,rock music,popular music genre
8429,Q206159,psychedelic rock,genre of rock music
5203,Q11366,alternative rock,subgenre of rock music
2295,Q183504,indie rock,"genre of rock music, subgenre of alternative rock"
16737,Q16657177,alternate history comics,comics based on alternate history
16158,Q11401,hip-hop,rhythmic music accompanied by rhyming speech
12389,Q183504,indie rock,"genre of rock music, subgenre of alternative rock"
4016,Q475221,deathcore,fusion genre that combines metalcore and death metal
4016,Q1076092,technical death metal,sub-genre of death metal
8694,Q282131,merengue,music genre originating in the Dominican Republic
17304,Q11399,rock music,popular music genre
10149,Q37073,pop music,genre of popular music
10149,Q131272,soul,genre of popular music
10149,Q850412,contemporary R&B,"popular music genre that combines rhythm and blues with elements of pop, soul, funk, hip-hop, and electronic music"
11221,Q753520,Christian rock,rock music with lyrics related to Jesus and Christianity
5630,Q542703,melodic hardcore,subgenre of hardcore punk
18561,Q11399,rock music,popular music genre
7946,Q11399,rock music,popular music genre
12361,Q8341,jazz,musical style and genre
4813,Q235858,traditional folk music,"local or regional traditional music that was originally produced in performance and transmitted in community conditions, as well as music written stylistically and/or ideologically within these traditions"
16453,Q132438,black metal,subgenre of heavy metal music
4758,Q753520,Christian rock,rock music with lyrics related to Jesus and Christianity
8836,Q209137,post-rock,"subgenre of rock music, often instrumental"
15068,Q817138,electronica,broad group of electronic-based music genres
2693,Q135637,chiptune,style of synthesized electronic music
6219,Q11399,rock music,popular music genre
6219,Q42201,independent music,collective term for music scene that acts independently of corporate music industry
5091,Q38848,heavy metal,"genre of rock music characterized by slack-tuned instruments, and unconventional changes of tonality (key) and time signature (metre)"
5091,Q76092,glam rock,"style of rock music that developed in the United Kingdom in the early 1970s performed by musicians who wore outrageous costumes, makeup, and hairstyles, particularly platform shoes and glitter"
5091,Q83270,hard rock,"genre of rock music often characterized by chordal guitar riffs accompanied by root notes on the bass guitar and ""big"" drums"
5091,Q598929,post-punk,music genre
17744,Q183504,indie rock,"genre of rock music, subgenre of alternative rock"
10561,Q11401,hip-hop,rhythmic music accompanied by rhyming speech
10561,Q817138,electronica,broad group of electronic-based music genres
10561,Q1100989,glitch,music genre
12991,Q11401,hip-hop,rhythmic music accompanied by rhyming speech
12991,Q37073,pop music,genre of popular music
12991,Q42201,independent music,collective term for music scene that acts independently of corporate music industry
12991,Q488205,singer-songwriter,"musician who writes, composes and sings own songs"
12991,Q2407862,Americana,genre of music and radio format
18654,Q915152,progressive house,subgenre of house music
16467,Q9778,electronic music,"music that mainly employs electronic musical instruments, digital instruments and circuitry-based music technology"
18306,Q753520,Christian rock,rock music with lyrics related to Jesus and Christianity
15153,Q37073,pop music,genre of popular music
9336,Q209137,post-rock,"subgenre of rock music, often instrumental"
11812,Q183504,indie rock,"genre of rock music, subgenre of alternative rock"
14067,Q183504,indie rock,"genre of rock music, subgenre of alternative rock"
8799,Q183504,indie rock,"genre of rock music, subgenre of alternative rock"
12789,Q487914,pop-punk,rock music fusion genre that combines elements of punk rock with power pop or pop
3567,Q830325,horror punk,music genre that mixes proto-gothic and punk rock sounds with morbid and violent imagery and lyrics which are often influenced by horror films and science fiction B-movies
13102,Q186472,folk rock,fusion genre of folk and rock music
2389,Q183862,metalcore,fusion genre of heavy metal and hardcore punk
17914,Q851213,electronic dance music,broad genre of electronic music
1757,Q186472,folk rock,fusion genre of folk and rock music
15431,Q377910,post-hardcore,genre of music
5435,Q11399,rock music,popular music genre
13567,Q932977,crossover thrash,music genre; musical fusion of thrash metal and hardcore punk
11370,Q11401,hip-hop,rhythmic music accompanied by rhyming speech
7460,Q2662148,Celtic rock,subgenre of rock music influenced by Celtic folk music
12709,Q206159,psychedelic rock,genre of rock music
12709,Q236913,space rock,genre of rock music
12709,Q272167,shoegaze,"indie/alternative rock subgenre characterized by an ethereal mixture of obscured vocals, guitar distortion and effects, feedback, and overwhelming volume"
4142,Q54767,puzzle video game,genre of video games
18275,Q606393,Hi-NRG,genre of uptempo disco or electronic dance music
15347,Q11399,rock music,popular music genre
9915,Q617240,stoner rock,music sub genre of metal
13808,Q438503,alternative hip-hop,subgenre of hip-hop music that encompasses a wide range of styles that are not typically identified as mainstream
11322,Q187760,new wave,music genre that encompasses pop-oriented styles from the late 1970s through the 1980s
11322,Q817138,electronica,broad group of electronic-based music genres
11322,Q1141081,lounge music,music genre
16291,Q203720,rockabilly,early style of rock and roll music
13240,Q3071,punk rock,genre of rock music
16716,Q11363,screamo,subgenre of emo
15697,Q484641,pop rock,music genre
4992,Q170611,techno,genre of electronic dance music
17640,Q842324,indie pop,genre of pop music within independent music movement
11555,Q11366,alternative rock,subgenre of rock music
17946,Q10922,hardcore punk,aggressive and fast subgenre of punk rock
9330,Q968730,industrial rock,music genre
10307,Q11399,rock music,popular music genre
16188,Q11401,hip-hop,rhythmic music accompanied by rhyming speech
17361,Q8341,jazz,musical style and genre
601,Q8341,jazz,musical style and genre
1135,Q8341,jazz,musical style and genre
601,Q11399,rock music,popular music genre
1135,Q11399,rock music,popular music genre
601,Q131272,soul,genre of popular music
1135,Q131272,soul,genre of popular music
601,Q164444,funk,"music genre that emerged in the 1960s, blending soul, jazz, and R&B, known for its syncopated basslines, groovy rhythms, and danceable energy"
1135,Q164444,funk,"music genre that emerged in the 1960s, blending soul, jazz, and R&B, known for its syncopated basslines, groovy rhythms, and danceable energy"
601,Q211756,dance-pop,dance-oriented pop music
1135,Q211756,dance-pop,dance-oriented pop music
601,Q484641,pop rock,music genre
1135,Q484641,pop rock,music genre
601,Q835891,funk rock,music genre that fuses funk and rock elements
1135,Q835891,funk rock,music genre that fuses funk and rock elements
601,Q850412,contemporary R&B,"popular music genre that combines rhythm and blues with elements of pop, soul, funk, hip-hop, and electronic music"
1135,Q850412,contemporary R&B,"popular music genre that combines rhythm and blues with elements of pop, soul, funk, hip-hop, and electronic music"
601,Q6868046,Minneapolis sound,"subgenre of funk rock with elements of synth-pop and new wave, pioneered by Prince in the late 1970s"
1135,Q6868046,Minneapolis sound,"subgenre of funk rock with elements of synth-pop and new wave, pioneered by Prince in the late 1970s"
601,Q11700065,pop soul,music genre
1135,Q11700065,pop soul,music genre
601,Q30632022,synth funk,music genre
1135,Q30632022,synth funk,music genre
14752,Q1430587,minimal techno,minimalist subgenre of techno
837,Q253918,melodic death metal,subgenre of death metal
837,Q484179,folk metal,fusion genre of heavy metal music and traditional folk music
837,Q2525544,Celtic metal,Musical genre
13537,Q83270,hard rock,"genre of rock music often characterized by chordal guitar riffs accompanied by root notes on the bass guitar and ""big"" drums"
955,Q486415,symphonic metal,music genre that blends heavy metal with classical music
1705,Q492264,film score,"original music written specifically to accompany a film, part of the film's soundtrack"
1705,Q1062702,video game music,soundtrack or background music accompanying video games
14361,Q9734,symphony,extended musical composition
14361,Q37853,Baroque,"cultural movement, starting around 1600"
17766,Q9730,classical music,broad tradition of Western art music
17766,Q53831,canon,contrapuntal form of music involving a self-harmonizing theme with imitations offset in time
17766,Q181014,fugue,contrapuntal musical form based on a subject that recurs in imitation
17766,Q841238,chaconne,musical form; type of dance
10320,Q8341,jazz,musical style and genre
9635,Q9794,reggae,music genre that originated in Jamaica in the late 1960s
9635,Q11401,hip-hop,rhythmic music accompanied by rhyming speech
9635,Q474027,dancehall,genre of Jamaican popular music
9686,Q11401,hip-hop,rhythmic music accompanied by rhyming speech
9697,Q11401,hip-hop,rhythmic music accompanied by rhyming speech
10418,Q11403,samba,Brazilian music genre
10418,Q206159,psychedelic rock,genre of rock music
10418,Q1046768,música popular brasileira,trend in post-bossa nova urban popular music in Brazil
6177,Q817138,electronica,broad group of electronic-based music genres
722,Q188994,drum and bass,electronic music genre
722,Q193207,ambient music,music genre
722,Q211756,dance-pop,dance-oriented pop music
722,Q216961,Eurodance,music genre
722,Q851213,electronic dance music,broad genre of electronic music
722,Q1027999,vocal trance,subgenre of trance music
722,Q2260696,progressive trance,subgenre of trance music
529,Q170435,trance,genre of electronic dance music
529,Q622871,psychedelic trance,subgenre of trance music
529,Q627906,electro house,subgenre of house music
529,Q915152,progressive house,subgenre of house music
529,Q1027999,vocal trance,subgenre of trance music
529,Q1136765,uplifting trance,subgenre of trance music
529,Q2260696,progressive trance,subgenre of trance music
529,Q2302695,tech trance,subgenre of trance music
10650,Q131272,soul,genre of popular music
13357,Q37073,pop music,genre of popular music
13357,Q211756,dance-pop,dance-oriented pop music
13357,Q484641,pop rock,music genre
13357,Q517415,Europop,late-’60s–pop-music genre
13357,Q1374731,Eurodisco,music genre
16335,Q1344,opera,artform combining sung text and musical score in a theatrical setting
16335,Q131269,sonata,"type of musical composition, usually for a solo instrument or a small instrumental ensemble"
16335,Q174873,cantata,vocal composition with an instrumental accompaniment
16335,Q217295,mass,form of sacred musical composition that sets the Mass
502,Q484641,pop rock,music genre
2439,Q11399,rock music,popular music genre
2439,Q83270,hard rock,"genre of rock music often characterized by chordal guitar riffs accompanied by root notes on the bass guitar and ""big"" drums"
2439,Q484641,pop rock,music genre
2439,Q613408,country rock,subgenre fusion of rock music and country music
2439,Q2280497,country pop,fusion genre of country music and pop music
2539,Q11366,alternative rock,subgenre of rock music
2539,Q11399,rock music,popular music genre
2539,Q183504,indie rock,"genre of rock music, subgenre of alternative rock"
13072,Q83270,hard rock,"genre of rock music often characterized by chordal guitar riffs accompanied by root notes on the bass guitar and ""big"" drums"
8803,Q7749,rock and roll,"genre of popular music, early subgenre of rock music"
8803,Q45981,rhythm and blues,genre of popular music that originated within African-American communities in the 1940s
8803,Q1196752,traditional pop,Western popular music that generally predates the advent of rock and roll in the mid-1950s
4218,Q542703,melodic hardcore,subgenre of hardcore punk
2316,Q11366,alternative rock,subgenre of rock music
2316,Q11399,rock music,popular music genre
3856,Q11366,alternative rock,subgenre of rock music
3856,Q11399,rock music,popular music genre
3856,Q1092837,post-bop,genre of small-combo jazz
4787,Q484344,progressive metal,genre of heavy metal music
4787,Q1076092,technical death metal,sub-genre of death metal
835,Q253918,melodic death metal,subgenre of death metal
3872,Q37073,pop music,genre of popular music
323,Q1298934,synth-pop,music genre in which the synthesizer is a key instrument
202,Q11366,alternative rock,subgenre of rock music
202,Q11399,rock music,popular music genre
202,Q83440,country music,genre of American popular music
202,Q183504,indie rock,"genre of rock music, subgenre of alternative rock"
202,Q484641,pop rock,music genre
202,Q835891,funk rock,music genre that fuses funk and rock elements
202,Q1641839,experimental rock,type of music based on rock
2006,Q484344,progressive metal,genre of heavy metal music
15448,Q11366,alternative rock,subgenre of rock music
15448,Q487914,pop-punk,rock music fusion genre that combines elements of punk rock with power pop or pop
2210,Q183862,metalcore,fusion genre of heavy metal and hardcore punk
10652,Q3071,punk rock,genre of rock music
8676,Q592330,dream pop,music genre
8676,Q1298934,synth-pop,music genre in which the synthesizer is a key instrument
12953,Q11366,alternative rock,subgenre of rock music
12953,Q753520,Christian rock,rock music with lyrics related to Jesus and Christianity
12953,Q1379958,contemporary Christian music,genre of modern popular music lyrically focused on matters concerned with the Christian faith
4247,Q817138,electronica,broad group of electronic-based music genres
1348,Q57143,power metal,subgenre of heavy metal combining characteristics of traditional metal with speed metal
16951,Q57143,power metal,subgenre of heavy metal combining characteristics of traditional metal with speed metal
1348,Q484179,folk metal,fusion genre of heavy metal music and traditional folk music
16951,Q484179,folk metal,fusion genre of heavy metal music and traditional folk music
2365,Q83270,hard rock,"genre of rock music often characterized by chordal guitar riffs accompanied by root notes on the bass guitar and ""big"" drums"
883,Q178145,gothic metal,genre of heavy metal music
6201,Q877693,rap rock,cross-genre fusing vocal and instrumental elements of hip-hop with various forms of rock
18102,Q1391336,comedy rock,rock music that is comedic
10314,Q1298934,synth-pop,music genre in which the synthesizer is a key instrument
16084,Q11401,hip-hop,rhythmic music accompanied by rhyming speech
9421,Q186472,folk rock,fusion genre of folk and rock music
9421,Q217191,soft rock,music genre derived from popular and rock music
9421,Q484641,pop rock,music genre
10676,Q132438,black metal,subgenre of heavy metal music
10676,Q65937017,atmospheric black metal,subgenre of black metal
13834,Q37073,pop music,genre of popular music
13834,Q484641,pop rock,music genre
12128,Q37073,pop music,genre of popular music
12128,Q484641,pop rock,music genre
1870,Q20378,alternative metal,music subgenre of heavy metal and alternative rock
1870,Q208494,industrial metal,Music genre; fusion of heavy metal and industrial music
1870,Q263734,nu metal,musical subgenre of alternative metal
3729,Q10922,hardcore punk,aggressive and fast subgenre of punk rock
18129,Q37073,pop music,genre of popular music
1746,Q817138,electronica,broad group of electronic-based music genres
2831,Q9778,electronic music,"music that mainly employs electronic musical instruments, digital instruments and circuitry-based music technology"
2831,Q11399,rock music,popular music genre
2831,Q11401,hip-hop,rhythmic music accompanied by rhyming speech
2831,Q1077172,instrumental hip hop,music genre
2831,Q7410145,sampledelia,sample-based music genre
10745,Q211573,garage rock,subgenre of rock and roll music
5332,Q3071,punk rock,genre of rock music
5332,Q11366,alternative rock,subgenre of rock music
5332,Q187760,new wave,music genre that encompasses pop-oriented styles from the late 1970s through the 1980s
5332,Q476983,synth-punk,music genre
5332,Q1298934,synth-pop,music genre in which the synthesizer is a key instrument
5332,Q1899347,post-punk revival,genre of indie rock music
3407,Q178145,gothic metal,genre of heavy metal music
9286,Q373342,popular music,music genres distributed to large audiences and considered to have wide appeal
9286,Q546264,beat music,"popular music genre, influenced by rock and roll, skiffle, traditional pop music; developed in the UK early 1960s"
9286,Q1650296,instrumental rock,type of rock music
9286,Q106581470,surf rock,subgenre of rock music and surf music
3753,Q2090023,piano rock,subgenre of rock music
757,Q476983,synth-punk,music genre
757,Q861823,electroclash,genre of electronic dance music
757,Q1298934,synth-pop,music genre in which the synthesizer is a key instrument
757,Q1640319,experimental music,music genre
757,Q1840167,witch house,"occult-themed dark electronic music genre; emerged in the late 2000s and early 2010s; uses synthesizers, drum machines, obscure samples, droning repetition and heavily altered, ethereal, indiscernible vocals"
11726,Q183504,indie rock,"genre of rock music, subgenre of alternative rock"
5393,Q11399,rock music,popular music genre
5393,Q45981,rhythm and blues,genre of popular music that originated within African-American communities in the 1940s
5393,Q83440,country music,genre of American popular music
5393,Q203720,rockabilly,early style of rock and roll music
5393,Q213714,bluegrass music,form of American roots music
1271,Q2089511,death-doom,genre of heavy metal music
14954,Q49451,progressive rock,genre of rock music
15053,Q483251,death metal,extreme subgenre of heavy metal music
7003,Q483251,death metal,extreme subgenre of heavy metal music
14110,Q3071,punk rock,genre of rock music
14110,Q486365,anarcho-punk,punk rock that promotes anarchism
3748,Q484641,pop rock,music genre
2691,Q251192,downtempo,electronic music genre
2691,Q660984,intelligent dance music,style of electronic dance music
2691,Q1298934,synth-pop,music genre in which the synthesizer is a key instrument
10582,Q3071,punk rock,genre of rock music
10582,Q325504,electronic rock,music genre
2093,Q57143,power metal,subgenre of heavy metal combining characteristics of traditional metal with speed metal
2093,Q486415,symphonic metal,music genre that blends heavy metal with classical music
658,Q23745,telenovela,Latin American television genre
113,Q639197,instrumental music,music without spoken or sung language
4785,Q220830,surf music,music genre
4785,Q1650296,instrumental rock,type of rock music
6284,Q484344,progressive metal,genre of heavy metal music
9558,Q11366,alternative rock,subgenre of rock music
9558,Q105527,jazz fusion,"music genre that developed in the late 1960s when musicians combined jazz harmony and improvisation with rock music, funk, and rhythm and blues"
9558,Q206159,psychedelic rock,genre of rock music
9558,Q217467,art rock,subgenre of rock music
9558,Q1641839,experimental rock,type of music based on rock
9558,Q2332751,avant-garde music,music genre
13904,Q487965,industrial music,music genre
13904,Q1100989,glitch,music genre
13904,Q1298934,synth-pop,music genre in which the synthesizer is a key instrument
18312,Q11366,alternative rock,subgenre of rock music
17294,Q438503,alternative hip-hop,subgenre of hip-hop music that encompasses a wide range of styles that are not typically identified as mainstream
18572,Q460674,ska punk,fusion music genre
18390,Q968730,industrial rock,music genre
16974,Q76092,glam rock,"style of rock music that developed in the United Kingdom in the early 1970s performed by musicians who wore outrageous costumes, makeup, and hairstyles, particularly platform shoes and glitter"
11794,Q37073,pop music,genre of popular music
5804,Q11366,alternative rock,subgenre of rock music
5804,Q49451,progressive rock,genre of rock music
10122,Q183504,indie rock,"genre of rock music, subgenre of alternative rock"
13623,Q3071,punk rock,genre of rock music
14798,Q183504,indie rock,"genre of rock music, subgenre of alternative rock"
14280,Q876171,East Coast hip-hop,regional subgenre of hip-hop music that originated in New York City during the 1970s
11988,Q487914,pop-punk,rock music fusion genre that combines elements of punk rock with power pop or pop
7741,Q183504,indie rock,"genre of rock music, subgenre of alternative rock"
17493,Q487965,industrial music,music genre
7492,Q251192,downtempo,electronic music genre
4107,Q188534,grindcore,subgenre of extreme metal
6334,Q876171,East Coast hip-hop,regional subgenre of hip-hop music that originated in New York City during the 1970s
12642,Q9759,blues,music genre
18209,Q211781,free jazz,music genre
18209,Q235858,traditional folk music,"local or regional traditional music that was originally produced in performance and transmitted in community conditions, as well as music written stylistically and/or ideologically within these traditions"
11748,Q383982,psychedelic pop,subgenre of pop music
17373,Q272167,shoegaze,"indie/alternative rock subgenre characterized by an ethereal mixture of obscured vocals, guitar distortion and effects, feedback, and overwhelming volume"
1740,Q8341,jazz,musical style and genre
1740,Q105756581,big band music,"jazz genre, musical style"
559,Q11366,alternative rock,subgenre of rock music
5422,Q842324,indie pop,genre of pop music within independent music movement
6617,Q11366,alternative rock,subgenre of rock music
3448,Q485395,gothic rock,musical subgenre of post-punk and alternative rock
13085,Q187760,new wave,music genre that encompasses pop-oriented styles from the late 1970s through the 1980s
6758,Q209137,post-rock,"subgenre of rock music, often instrumental"
14547,Q183504,indie rock,"genre of rock music, subgenre of alternative rock"
14547,Q484641,pop rock,music genre
1838,Q663519,breakbeat,genre of electronic music
15181,Q3071,punk rock,genre of rock music
14366,Q9794,reggae,music genre that originated in Jamaica in the late 1960s
10031,Q178145,gothic metal,genre of heavy metal music
10185,Q373342,popular music,music genres distributed to large audiences and considered to have wide appeal
18161,Q8341,jazz,musical style and genre
14152,Q484641,pop rock,music genre
10106,Q598929,post-punk,music genre
3683,Q11366,alternative rock,subgenre of rock music
9932,Q11366,alternative rock,subgenre of rock music
15603,Q485395,gothic rock,musical subgenre of post-punk and alternative rock
4850,Q216961,Eurodance,music genre
9752,Q9778,electronic music,"music that mainly employs electronic musical instruments, digital instruments and circuitry-based music technology"
17905,Q187760,new wave,music genre that encompasses pop-oriented styles from the late 1970s through the 1980s
13236,Q3071,punk rock,genre of rock music
16711,Q11399,rock music,popular music genre
3120,Q11366,alternative rock,subgenre of rock music
18447,Q485395,gothic rock,musical subgenre of post-punk and alternative rock
12998,Q11366,alternative rock,subgenre of rock music
11617,Q1641839,experimental rock,type of music based on rock
1234,Q487965,industrial music,music genre
1234,Q650316,drone music,minimalist music genre
1234,Q726239,noise music,music genre
1234,Q756956,dark ambient,music genre
1234,Q2687544,power electronics,music genre
1234,Q3487358,death industrial,subgenre of industrial music
16266,Q183504,indie rock,"genre of rock music, subgenre of alternative rock"
15233,Q183504,indie rock,"genre of rock music, subgenre of alternative rock"
10335,Q111278985,American football film,type of sport film
17329,Q11401,hip-hop,rhythmic music accompanied by rhyming speech
18298,Q655514,freestyle music,electronic dance music genre that fuses melodic vocal styles found in 1970s disco and 1980s dance-pop with synth instrumentation of electro and hip hop
11619,Q1641839,experimental rock,type of music based on rock
18372,Q1033891,martial arts film,subgenre of action films
10116,Q592330,dream pop,music genre
11956,Q43343,folk music,"music meta-genre encompassing traditional folk music, contemporary folk music (evolved from the former during the 20th-century folk revival), and derivatives of these two branches"
11956,Q83440,country music,genre of American popular music
9492,Q2332751,avant-garde music,music genre
5050,Q11366,alternative rock,subgenre of rock music
5039,Q11401,hip-hop,rhythmic music accompanied by rhyming speech
5868,Q11401,hip-hop,rhythmic music accompanied by rhyming speech
16878,Q487914,pop-punk,rock music fusion genre that combines elements of punk rock with power pop or pop
12488,Q3071,punk rock,genre of rock music
9952,Q183504,indie rock,"genre of rock music, subgenre of alternative rock"
15851,Q842324,indie pop,genre of pop music within independent music movement
16407,Q325504,electronic rock,music genre
7717,Q11399,rock music,popular music genre
7717,Q206159,psychedelic rock,genre of rock music
7435,Q11366,alternative rock,subgenre of rock music
243,Q205049,world music,"umbrella term for traditional, indigenous, popular or art music, not following North American or British popular and folk traditions"
1940,Q11401,hip-hop,rhythmic music accompanied by rhyming speech
1940,Q37073,pop music,genre of popular music
1940,Q850412,contemporary R&B,"popular music genre that combines rhythm and blues with elements of pop, soul, funk, hip-hop, and electronic music"
17552,Q11401,hip-hop,rhythmic music accompanied by rhyming speech
4867,Q1958273,sertanejo,music genre that had its origins in the countryside of Brazil in the 1920s
14350,Q11366,alternative rock,subgenre of rock music
4783,Q11366,alternative rock,subgenre of rock music
13827,Q11401,hip-hop,rhythmic music accompanied by rhyming speech
13827,Q817138,electronica,broad group of electronic-based music genres
17876,Q11366,alternative rock,subgenre of rock music
4450,Q1317816,indie folk,music genre
8911,Q835891,funk rock,music genre that fuses funk and rock elements
4230,Q209137,post-rock,"subgenre of rock music, often instrumental"
16446,Q83270,hard rock,"genre of rock music often characterized by chordal guitar riffs accompanied by root notes on the bass guitar and ""big"" drums"
8295,Q10922,hardcore punk,aggressive and fast subgenre of punk rock
2629,Q187760,new wave,music genre that encompasses pop-oriented styles from the late 1970s through the 1980s
2633,Q187760,new wave,music genre that encompasses pop-oriented styles from the late 1970s through the 1980s
17157,Q187760,new wave,music genre that encompasses pop-oriented styles from the late 1970s through the 1980s
6770,Q487914,pop-punk,rock music fusion genre that combines elements of punk rock with power pop or pop
13873,Q132438,black metal,subgenre of heavy metal music
12032,Q753520,Christian rock,rock music with lyrics related to Jesus and Christianity
17287,Q7749,rock and roll,"genre of popular music, early subgenre of rock music"
14992,Q859369,comedy drama,"genre of theatre, film, and television"
6603,Q484641,pop rock,music genre
13023,Q3071,punk rock,genre of rock music
7327,Q217597,electro,"genre of electronic dance music that originated in the 1980s, characterized by the use of synthesizers, drum machines, and minimalistic, mechanical rhythms"
5652,Q842324,indie pop,genre of pop music within independent music movement
8389,Q183504,indie rock,"genre of rock music, subgenre of alternative rock"
17855,Q842324,indie pop,genre of pop music within independent music movement
2140,Q183504,indie rock,"genre of rock music, subgenre of alternative rock"
4200,Q3071,punk rock,genre of rock music
7189,Q183504,indie rock,"genre of rock music, subgenre of alternative rock"
15567,Q183504,indie rock,"genre of rock music, subgenre of alternative rock"
17199,Q186472,folk rock,fusion genre of folk and rock music
8127,Q7397320,Sacred Steel,gospel musical genre
10758,Q3071,punk rock,genre of rock music
14162,Q11366,alternative rock,subgenre of rock music
15021,Q5110317,Christian country music,"music genre, country music with Christian message"
16414,Q183862,metalcore,fusion genre of heavy metal and hardcore punk
16414,Q377910,post-hardcore,genre of music
5917,Q598929,post-punk,music genre
3999,Q484344,progressive metal,genre of heavy metal music
13253,Q3071,punk rock,genre of rock music
18286,Q655514,freestyle music,electronic dance music genre that fuses melodic vocal styles found in 1970s disco and 1980s dance-pop with synth instrumentation of electro and hip hop
13432,Q837837,power pop,music genre
16531,Q842324,indie pop,genre of pop music within independent music movement
2382,Q183862,metalcore,fusion genre of heavy metal and hardcore punk
2382,Q475221,deathcore,fusion genre that combines metalcore and death metal
18547,Q932977,crossover thrash,music genre; musical fusion of thrash metal and hardcore punk
16646,Q183504,indie rock,"genre of rock music, subgenre of alternative rock"
9864,Q7749,rock and roll,"genre of popular music, early subgenre of rock music"
7574,Q388296,Afrobeat,music genre
15805,Q185298,a cappella,group or solo singing without instrumental sound
6450,Q11366,alternative rock,subgenre of rock music
6173,Q193207,ambient music,music genre
